classification_id,user_name,user_id,user_ip,workflow_id,workflow_name,workflow_version,created_at,gold_standard,expert,metadata,annotations,subject_data,subject_ids
426331938,PatriciaBermudi,2483083,1de9c501553cc81a1166,21693,fachadas,14.18,2022-07-12 00:22:26 UTC,,,"{""source"":""api"",""session"":""9dd89049bed6367b09daa9f5719fead6dd9ca99381a6d99e8d739f22e2416ceb"",""viewport"":{""width"":1229,""height"":609},""started_at"":""2022-07-12T00:22:22.614Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36"",""utc_offset"":""10800"",""finished_at"":""2022-07-12T00:22:25.491Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":500,""clientHeight"":500,""naturalWidth"":500,""naturalHeight"":500}],""subject_selection_state"":{""retired"":false,""selected_at"":""2022-07-12T00:22:20.605Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""56112""}","[{""task"":""T0"",""task_label"":""Qual o ICM da fachada?"",""value"":""3""}]","{""77605377"":{""retired"":null,""Filename"":""437_A_-22.9894945627101_-47.1194035855244.jpg""}}",77605377
426331949,PatriciaBermudi,2483083,1de9c501553cc81a1166,21693,fachadas,14.18,2022-07-12 00:22:30 UTC,,,"{""source"":""api"",""session"":""9dd89049bed6367b09daa9f5719fead6dd9ca99381a6d99e8d739f22e2416ceb"",""viewport"":{""width"":1229,""height"":609},""started_at"":""2022-07-12T00:22:26.268Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36"",""utc_offset"":""10800"",""finished_at"":""2022-07-12T00:22:29.175Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":500,""clientHeight"":500,""naturalWidth"":500,""naturalHeight"":500}],""subject_selection_state"":{""retired"":false,""selected_at"":""2022-07-12T00:22:20.605Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""56112""}","[{""task"":""T0"",""task_label"":""Qual o ICM da fachada?"",""value"":""2""}]","{""77605986"":{""retired"":null,""Filename"":""2179_M_-22.9685365369804_-47.1337222258033.jpg""}}",77605986
426331958,PatriciaBermudi,2483083,1de9c501553cc81a1166,21693,fachadas,14.18,2022-07-12 00:22:33 UTC,,,"{""source"":""api"",""session"":""9dd89049bed6367b09daa9f5719fead6dd9ca99381a6d99e8d739f22e2416ceb"",""viewport"":{""width"":1229,""height"":609},""started_at"":""2022-07-12T00:22:30.002Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36"",""utc_offset"":""10800"",""finished_at"":""2022-07-12T00:22:32.635Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":500,""clientHeight"":500,""naturalWidth"":500,""naturalHeight"":500}],""subject_selection_state"":{""retired"":false,""selected_at"":""2022-07-12T00:22:20.605Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""56112""}","[{""task"":""T0"",""task_label"":""Qual o ICM da fachada?"",""value"":""2""}]","{""77605993"":{""retired"":null,""Filename"":""1734_M_-22.9683384668926_-47.1331634899607.jpg""}}",77605993
426331980,PatriciaBermudi,2483083,1de9c501553cc81a1166,21693,fachadas,14.18,2022-07-12 00:22:40 UTC,,,"{""source"":""api"",""session"":""9dd89049bed6367b09daa9f5719fead6dd9ca99381a6d99e8d739f22e2416ceb"",""viewport"":{""width"":1229,""height"":609},""started_at"":""2022-07-12T00:22:33.389Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36"",""utc_offset"":""10800"",""finished_at"":""2022-07-12T00:22:39.242Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":500,""clientHeight"":500,""naturalWidth"":500,""naturalHeight"":500}],""subject_selection_state"":{""retired"":false,""selected_at"":""2022-07-12T00:22:20.605Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""56112""}","[{""task"":""T0"",""task_label"":""Qual o ICM da fachada?"",""value"":""3""}]","{""77605720"":{""retired"":null,""Filename"":""1331_C_-22.942291593184_-47.1001763203309.jpg""}}",77605720
426331998,PatriciaBermudi,2483083,1de9c501553cc81a1166,21693,fachadas,14.18,2022-07-12 00:22:49 UTC,,,"{""source"":""api"",""session"":""9dd89049bed6367b09daa9f5719fead6dd9ca99381a6d99e8d739f22e2416ceb"",""viewport"":{""width"":1229,""height"":609},""started_at"":""2022-07-12T00:22:40.370Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36"",""utc_offset"":""10800"",""finished_at"":""2022-07-12T00:22:48.367Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":500,""clientHeight"":500,""naturalWidth"":500,""naturalHeight"":500}],""subject_selection_state"":{""retired"":false,""selected_at"":""2022-07-12T00:22:20.605Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""56112""}","[{""task"":""T0"",""task_label"":""Qual o ICM da fachada?"",""value"":""4""}]","{""77606029"":{""retired"":null,""Filename"":""1815_M_-22.9732763243383_-47.1332166045076.jpg""}}",77606029
426332010,PatriciaBermudi,2483083,1de9c501553cc81a1166,21693,fachadas,14.18,2022-07-12 00:22:54 UTC,,,"{""source"":""api"",""session"":""9dd89049bed6367b09daa9f5719fead6dd9ca99381a6d99e8d739f22e2416ceb"",""viewport"":{""width"":1229,""height"":609},""started_at"":""2022-07-12T00:22:49.666Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36"",""utc_offset"":""10800"",""finished_at"":""2022-07-12T00:22:52.865Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":500,""clientHeight"":500,""naturalWidth"":500,""naturalHeight"":500}],""subject_selection_state"":{""retired"":false,""selected_at"":""2022-07-12T00:22:20.605Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""56112""}","[{""task"":""T0"",""task_label"":""Qual o ICM da fachada?"",""value"":""3""}]","{""77605999"":{""retired"":null,""Filename"":""1744_M_-22.9698216796231_-47.1339884312272.jpg""}}",77605999
426332021,PatriciaBermudi,2483083,1de9c501553cc81a1166,21693,fachadas,14.18,2022-07-12 00:22:57 UTC,,,"{""source"":""api"",""session"":""9dd89049bed6367b09daa9f5719fead6dd9ca99381a6d99e8d739f22e2416ceb"",""viewport"":{""width"":1229,""height"":609},""started_at"":""2022-07-12T00:22:53.600Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36"",""utc_offset"":""10800"",""finished_at"":""2022-07-12T00:22:56.512Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":500,""clientHeight"":500,""naturalWidth"":500,""naturalHeight"":500}],""subject_selection_state"":{""retired"":false,""selected_at"":""2022-07-12T00:22:20.605Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""56112""}","[{""task"":""T0"",""task_label"":""Qual o ICM da fachada?"",""value"":""3""}]","{""77606169"":{""retired"":null,""Filename"":""2028_M_-22.9678062599923_-47.1328974109274.jpg""}}",77606169
426332037,PatriciaBermudi,2483083,1de9c501553cc81a1166,21693,fachadas,14.18,2022-07-12 00:23:02 UTC,,,"{""source"":""api"",""session"":""9dd89049bed6367b09daa9f5719fead6dd9ca99381a6d99e8d739f22e2416ceb"",""viewport"":{""width"":1229,""height"":609},""started_at"":""2022-07-12T00:22:57.232Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36"",""utc_offset"":""10800"",""finished_at"":""2022-07-12T00:23:01.159Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":500,""clientHeight"":500,""naturalWidth"":500,""naturalHeight"":500}],""subject_selection_state"":{""retired"":false,""selected_at"":""2022-07-12T00:22:20.605Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""56112""}","[{""task"":""T0"",""task_label"":""Qual o ICM da fachada?"",""value"":""3""}]","{""77605875"":{""retired"":null,""Filename"":""1798_M_-22.9718840155492_-47.1341925448522.jpg""}}",77605875
426332055,PatriciaBermudi,2483083,1de9c501553cc81a1166,21693,fachadas,14.18,2022-07-12 00:23:10 UTC,,,"{""source"":""api"",""session"":""9dd89049bed6367b09daa9f5719fead6dd9ca99381a6d99e8d739f22e2416ceb"",""viewport"":{""width"":1229,""height"":609},""started_at"":""2022-07-12T00:23:02.034Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36"",""utc_offset"":""10800"",""finished_at"":""2022-07-12T00:23:08.732Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":500,""clientHeight"":500,""naturalWidth"":500,""naturalHeight"":500}],""subject_selection_state"":{""retired"":false,""selected_at"":""2022-07-12T00:22:20.605Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""56112""}","[{""task"":""T0"",""task_label"":""Qual o ICM da fachada?"",""value"":""2""}]","{""77605872"":{""retired"":null,""Filename"":""1795_M_-22.9717840953394_-47.1343577200064.jpg""}}",77605872
426332071,PatriciaBermudi,2483083,1de9c501553cc81a1166,21693,fachadas,14.18,2022-07-12 00:23:13 UTC,,,"{""source"":""api"",""session"":""9dd89049bed6367b09daa9f5719fead6dd9ca99381a6d99e8d739f22e2416ceb"",""viewport"":{""width"":1229,""height"":609},""started_at"":""2022-07-12T00:23:09.923Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36"",""utc_offset"":""10800"",""finished_at"":""2022-07-12T00:23:12.314Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[null],""subject_selection_state"":{""retired"":false,""selected_at"":""2022-07-12T00:22:20.605Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""56112""}","[{""task"":""T0"",""task_label"":""Qual o ICM da fachada?"",""value"":""3""}]","{""77605848"":{""retired"":null,""Filename"":""1750_M_-22.9693998082717_-47.1341046634747.jpg""}}",77605848
426332082,PatriciaBermudi,2483083,1de9c501553cc81a1166,21693,fachadas,14.18,2022-07-12 00:23:17 UTC,,,"{""source"":""api"",""session"":""9dd89049bed6367b09daa9f5719fead6dd9ca99381a6d99e8d739f22e2416ceb"",""viewport"":{""width"":1229,""height"":609},""started_at"":""2022-07-12T00:23:13.016Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36"",""utc_offset"":""10800"",""finished_at"":""2022-07-12T00:23:16.025Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":500,""clientHeight"":500,""naturalWidth"":500,""naturalHeight"":500}],""subject_selection_state"":{""retired"":false,""selected_at"":""2022-07-12T00:23:10.844Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""56112""}","[{""task"":""T0"",""task_label"":""Qual o ICM da fachada?"",""value"":""2""}]","{""77604864"":{""retired"":null,""Filename"":""69_A_-22.9922067674382_-47.1223444299779.jpg""}}",77604864
426332111,PatriciaBermudi,2483083,1de9c501553cc81a1166,21693,fachadas,14.18,2022-07-12 00:23:24 UTC,,,"{""source"":""api"",""session"":""9dd89049bed6367b09daa9f5719fead6dd9ca99381a6d99e8d739f22e2416ceb"",""viewport"":{""width"":1229,""height"":609},""started_at"":""2022-07-12T00:23:16.807Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36"",""utc_offset"":""10800"",""finished_at"":""2022-07-12T00:23:23.454Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":500,""clientHeight"":500,""naturalWidth"":500,""naturalHeight"":500}],""subject_selection_state"":{""retired"":false,""selected_at"":""2022-07-12T00:23:10.844Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""56112""}","[{""task"":""T0"",""task_label"":""Qual o ICM da fachada?"",""value"":""4""}]","{""77605989"":{""retired"":null,""Filename"":""1730_M_-22.968039821787_-47.1332746393775.jpg""}}",77605989
426332119,PatriciaBermudi,2483083,1de9c501553cc81a1166,21693,fachadas,14.18,2022-07-12 00:23:28 UTC,,,"{""source"":""api"",""session"":""9dd89049bed6367b09daa9f5719fead6dd9ca99381a6d99e8d739f22e2416ceb"",""viewport"":{""width"":1229,""height"":609},""started_at"":""2022-07-12T00:23:24.499Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36"",""utc_offset"":""10800"",""finished_at"":""2022-07-12T00:23:27.507Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":500,""clientHeight"":500,""naturalWidth"":500,""naturalHeight"":500}],""subject_selection_state"":{""retired"":false,""selected_at"":""2022-07-12T00:23:10.844Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""56112""}","[{""task"":""T0"",""task_label"":""Qual o ICM da fachada?"",""value"":""3""}]","{""77605694"":{""retired"":null,""Filename"":""1306_C_-22.9418551705345_-47.0984806249344.jpg""}}",77605694
426332129,PatriciaBermudi,2483083,1de9c501553cc81a1166,21693,fachadas,14.18,2022-07-12 00:23:32 UTC,,,"{""source"":""api"",""session"":""9dd89049bed6367b09daa9f5719fead6dd9ca99381a6d99e8d739f22e2416ceb"",""viewport"":{""width"":1229,""height"":609},""started_at"":""2022-07-12T00:23:28.327Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36"",""utc_offset"":""10800"",""finished_at"":""2022-07-12T00:23:31.081Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":500,""clientHeight"":500,""naturalWidth"":500,""naturalHeight"":500}],""subject_selection_state"":{""retired"":false,""selected_at"":""2022-07-12T00:23:10.844Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""56112""}","[{""task"":""T0"",""task_label"":""Qual o ICM da fachada?"",""value"":""3""}]","{""77606162"":{""retired"":null,""Filename"":""2021_M_-22.9679898541592_-47.132834671016.jpg""}}",77606162
426332154,PatriciaBermudi,2483083,1de9c501553cc81a1166,21693,fachadas,14.18,2022-07-12 00:23:40 UTC,,,"{""source"":""api"",""session"":""9dd89049bed6367b09daa9f5719fead6dd9ca99381a6d99e8d739f22e2416ceb"",""viewport"":{""width"":1229,""height"":609},""started_at"":""2022-07-12T00:23:32.020Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36"",""utc_offset"":""10800"",""finished_at"":""2022-07-12T00:23:38.781Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":500,""clientHeight"":500,""naturalWidth"":500,""naturalHeight"":500}],""subject_selection_state"":{""retired"":false,""selected_at"":""2022-07-12T00:23:10.844Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""56112""}","[{""task"":""T0"",""task_label"":""Qual o ICM da fachada?"",""value"":""4""}]","{""77605807"":{""retired"":null,""Filename"":""1582_C_-22.9414939149999_-47.0993831400608.jpg""}}",77605807
426332169,PatriciaBermudi,2483083,1de9c501553cc81a1166,21693,fachadas,14.18,2022-07-12 00:23:44 UTC,,,"{""source"":""api"",""session"":""9dd89049bed6367b09daa9f5719fead6dd9ca99381a6d99e8d739f22e2416ceb"",""viewport"":{""width"":1229,""height"":609},""started_at"":""2022-07-12T00:23:39.519Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36"",""utc_offset"":""10800"",""finished_at"":""2022-07-12T00:23:43.036Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":500,""clientHeight"":500,""naturalWidth"":500,""naturalHeight"":500}],""subject_selection_state"":{""retired"":false,""selected_at"":""2022-07-12T00:23:10.844Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""56112""}","[{""task"":""T0"",""task_label"":""Qual o ICM da fachada?"",""value"":""3""}]","{""77606072"":{""retired"":null,""Filename"":""1875_M_-22.9719087693422_-47.1304723693838.jpg""}}",77606072
426332178,PatriciaBermudi,2483083,1de9c501553cc81a1166,21693,fachadas,14.18,2022-07-12 00:23:47 UTC,,,"{""source"":""api"",""session"":""9dd89049bed6367b09daa9f5719fead6dd9ca99381a6d99e8d739f22e2416ceb"",""viewport"":{""width"":1229,""height"":609},""started_at"":""2022-07-12T00:23:43.861Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36"",""utc_offset"":""10800"",""finished_at"":""2022-07-12T00:23:46.669Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":500,""clientHeight"":500,""naturalWidth"":500,""naturalHeight"":500}],""subject_selection_state"":{""retired"":false,""selected_at"":""2022-07-12T00:23:10.844Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""56112""}","[{""task"":""T0"",""task_label"":""Qual o ICM da fachada?"",""value"":""3""}]","{""77605973"":{""retired"":null,""Filename"":""632_B_-22.9695700637659_-47.1430957464543.jpg""}}",77605973
426332187,PatriciaBermudi,2483083,1de9c501553cc81a1166,21693,fachadas,14.18,2022-07-12 00:23:52 UTC,,,"{""source"":""api"",""session"":""9dd89049bed6367b09daa9f5719fead6dd9ca99381a6d99e8d739f22e2416ceb"",""viewport"":{""width"":1229,""height"":609},""started_at"":""2022-07-12T00:23:47.389Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36"",""utc_offset"":""10800"",""finished_at"":""2022-07-12T00:23:50.711Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":500,""clientHeight"":500,""naturalWidth"":500,""naturalHeight"":500}],""subject_selection_state"":{""retired"":false,""selected_at"":""2022-07-12T00:23:10.844Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""56112""}","[{""task"":""T0"",""task_label"":""Qual o ICM da fachada?"",""value"":""2""}]","{""77606278"":{""retired"":null,""Filename"":""2201_M_-22.9687368980897_-47.1309951213202.jpg""}}",77606278
426332200,PatriciaBermudi,2483083,1de9c501553cc81a1166,21693,fachadas,14.18,2022-07-12 00:23:56 UTC,,,"{""source"":""api"",""session"":""9dd89049bed6367b09daa9f5719fead6dd9ca99381a6d99e8d739f22e2416ceb"",""viewport"":{""width"":1229,""height"":609},""started_at"":""2022-07-12T00:23:51.429Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36"",""utc_offset"":""10800"",""finished_at"":""2022-07-12T00:23:55.048Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":500,""clientHeight"":500,""naturalWidth"":500,""naturalHeight"":500}],""subject_selection_state"":{""retired"":false,""selected_at"":""2022-07-12T00:23:10.844Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""56112""}","[{""task"":""T0"",""task_label"":""Qual o ICM da fachada?"",""value"":""2""}]","{""77605475"":{""retired"":null,""Filename"":""552_B_-22.9694633484741_-47.1433621175914.jpg""}}",77605475
426332229,PatriciaBermudi,2483083,1de9c501553cc81a1166,21693,fachadas,14.18,2022-07-12 00:24:04 UTC,,,"{""source"":""api"",""session"":""9dd89049bed6367b09daa9f5719fead6dd9ca99381a6d99e8d739f22e2416ceb"",""viewport"":{""width"":1229,""height"":609},""started_at"":""2022-07-12T00:23:56.186Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36"",""utc_offset"":""10800"",""finished_at"":""2022-07-12T00:24:02.807Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[null],""subject_selection_state"":{""retired"":false,""selected_at"":""2022-07-12T00:23:10.844Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""56112""}","[{""task"":""T0"",""task_label"":""Qual o ICM da fachada?"",""value"":""2""}]","{""77605985"":{""retired"":null,""Filename"":""2081_M_-22.972799878338_-47.1315446654045.jpg""}}",77605985
426332248,PatriciaBermudi,2483083,1de9c501553cc81a1166,21693,fachadas,14.18,2022-07-12 00:24:08 UTC,,,"{""source"":""api"",""session"":""9dd89049bed6367b09daa9f5719fead6dd9ca99381a6d99e8d739f22e2416ceb"",""viewport"":{""width"":1229,""height"":609},""started_at"":""2022-07-12T00:24:03.481Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36"",""utc_offset"":""10800"",""finished_at"":""2022-07-12T00:24:06.777Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":500,""clientHeight"":500,""naturalWidth"":500,""naturalHeight"":500}],""subject_selection_state"":{""retired"":false,""selected_at"":""2022-07-12T00:23:57.065Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""56112""}","[{""task"":""T0"",""task_label"":""Qual o ICM da fachada?"",""value"":""3""}]","{""77606081"":{""retired"":null,""Filename"":""1889_M_-22.9702131152061_-47.1309745631527.jpg""}}",77606081
426332262,PatriciaBermudi,2483083,1de9c501553cc81a1166,21693,fachadas,14.18,2022-07-12 00:24:12 UTC,,,"{""source"":""api"",""session"":""9dd89049bed6367b09daa9f5719fead6dd9ca99381a6d99e8d739f22e2416ceb"",""viewport"":{""width"":1229,""height"":609},""started_at"":""2022-07-12T00:24:07.481Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36"",""utc_offset"":""10800"",""finished_at"":""2022-07-12T00:24:11.356Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":500,""clientHeight"":500,""naturalWidth"":500,""naturalHeight"":500}],""subject_selection_state"":{""retired"":false,""selected_at"":""2022-07-12T00:23:57.065Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""56112""}","[{""task"":""T0"",""task_label"":""Qual o ICM da fachada?"",""value"":""2""}]","{""77605266"":{""retired"":null,""Filename"":""357_A_-22.9906110810425_-47.1210412774874.jpg""}}",77605266
426332275,PatriciaBermudi,2483083,1de9c501553cc81a1166,21693,fachadas,14.18,2022-07-12 00:24:16 UTC,,,"{""source"":""api"",""session"":""9dd89049bed6367b09daa9f5719fead6dd9ca99381a6d99e8d739f22e2416ceb"",""viewport"":{""width"":1229,""height"":609},""started_at"":""2022-07-12T00:24:12.471Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36"",""utc_offset"":""10800"",""finished_at"":""2022-07-12T00:24:14.927Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":500,""clientHeight"":500,""naturalWidth"":500,""naturalHeight"":500}],""subject_selection_state"":{""retired"":false,""selected_at"":""2022-07-12T00:23:57.065Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""56112""}","[{""task"":""T0"",""task_label"":""Qual o ICM da fachada?"",""value"":""2""}]","{""77605311"":{""retired"":null,""Filename"":""391_A_-22.9928832718534_-47.1232168730314.jpg""}}",77605311
